[INFO ] 2026-02-02 22:42:05,158 [main]  com.oltpbenchmark.DBWorkload main - ======================================================================
[WARN ] 2026-02-02 22:43:23,593 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=1]
[WARN ] 2026-02-02 22:43:23,593 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=2]
[WARN ] 2026-02-02 22:43:23,594 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=3]
[WARN ] 2026-02-02 22:43:23,594 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=4]
[WARN ] 2026-02-02 22:43:23,594 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=5]
[WARN ] 2026-02-02 22:43:23,594 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=6]
[WARN ] 2026-02-02 22:43:23,595 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=7]
[WARN ] 2026-02-02 22:43:23,595 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=8]
[WARN ] 2026-02-02 22:43:23,595 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=9]
[WARN ] 2026-02-02 22:43:23,595 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=10]
[WARN ] 2026-02-02 22:43:23,601 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=1]
[WARN ] 2026-02-02 22:43:23,601 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=2]
[WARN ] 2026-02-02 22:43:23,602 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=3]
[WARN ] 2026-02-02 22:43:23,602 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=4]
[WARN ] 2026-02-02 22:43:23,602 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=5]
[WARN ] 2026-02-02 22:43:23,602 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=6]
[WARN ] 2026-02-02 22:43:23,603 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=7]
[WARN ] 2026-02-02 22:43:23,603 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=8]
[WARN ] 2026-02-02 22:43:23,603 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=9]
[WARN ] 2026-02-02 22:43:23,603 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=10]
[WARN ] 2026-02-02 22:43:23,835 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=4]
[WARN ] 2026-02-02 22:43:23,916 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=1]
[WARN ] 2026-02-02 22:43:23,916 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=2]
[WARN ] 2026-02-02 22:43:23,917 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=3]
[WARN ] 2026-02-02 22:43:23,917 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=4]
[WARN ] 2026-02-02 22:43:23,917 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=5]
[WARN ] 2026-02-02 22:43:23,917 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=6]
[WARN ] 2026-02-02 22:43:23,918 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=7]
[WARN ] 2026-02-02 22:43:23,918 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=8]
[WARN ] 2026-02-02 22:43:23,918 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=9]
[WARN ] 2026-02-02 22:43:23,918 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=10]
[WARN ] 2026-02-02 22:43:23,923 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=1]
[WARN ] 2026-02-02 22:43:23,924 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=2]
[WARN ] 2026-02-02 22:43:23,924 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=3]
[WARN ] 2026-02-02 22:43:23,924 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=4]
[WARN ] 2026-02-02 22:43:23,925 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=5]
[WARN ] 2026-02-02 22:43:23,925 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=6]
[WARN ] 2026-02-02 22:43:23,925 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=4]
[WARN ] 2026-02-02 22:43:23,925 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=7]
[WARN ] 2026-02-02 22:43:23,926 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=8]
[WARN ] 2026-02-02 22:43:23,926 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=9]
[WARN ] 2026-02-02 22:43:23,926 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=10]
[WARN ] 2026-02-02 22:43:23,991 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=1]
[WARN ] 2026-02-02 22:43:23,991 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=2]
[WARN ] 2026-02-02 22:43:23,992 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=3]
[WARN ] 2026-02-02 22:43:23,992 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=4]
[WARN ] 2026-02-02 22:43:23,992 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=5]
[WARN ] 2026-02-02 22:43:23,992 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=6]
[WARN ] 2026-02-02 22:43:23,993 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=7]
[WARN ] 2026-02-02 22:43:23,993 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=8]
[WARN ] 2026-02-02 22:43:23,993 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=9]
[WARN ] 2026-02-02 22:43:23,993 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=10]
[WARN ] 2026-02-02 22:43:24,014 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=1]
[WARN ] 2026-02-02 22:43:24,015 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=2]
[WARN ] 2026-02-02 22:43:24,015 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=3]
[WARN ] 2026-02-02 22:43:24,015 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=4]
[WARN ] 2026-02-02 22:43:24,016 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=5]
[WARN ] 2026-02-02 22:43:24,016 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=6]
[WARN ] 2026-02-02 22:43:24,016 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=7]
[WARN ] 2026-02-02 22:43:24,016 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=8]
[WARN ] 2026-02-02 22:43:24,016 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=9]
[WARN ] 2026-02-02 22:43:24,017 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=10]
[WARN ] 2026-02-02 22:43:24,057 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=1]
[WARN ] 2026-02-02 22:43:24,058 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=2]
[WARN ] 2026-02-02 22:43:24,058 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=3]
[WARN ] 2026-02-02 22:43:24,058 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=4]
[WARN ] 2026-02-02 22:43:24,059 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=5]
[WARN ] 2026-02-02 22:43:24,059 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=6]
[WARN ] 2026-02-02 22:43:24,060 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=7]
[WARN ] 2026-02-02 22:43:24,060 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=8]
[WARN ] 2026-02-02 22:43:24,060 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=9]
[WARN ] 2026-02-02 22:43:24,061 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=10]
[WARN ] 2026-02-02 22:43:24,065 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=4]
[WARN ] 2026-02-02 22:43:24,065 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=5]
[WARN ] 2026-02-02 22:43:24,066 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=1]
[WARN ] 2026-02-02 22:43:24,066 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=2]
[WARN ] 2026-02-02 22:43:24,066 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=3]
[WARN ] 2026-02-02 22:43:24,067 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=4]
[WARN ] 2026-02-02 22:43:24,067 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=5]
[WARN ] 2026-02-02 22:43:24,067 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=6]
[WARN ] 2026-02-02 22:43:24,067 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=7]
[WARN ] 2026-02-02 22:43:24,068 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=8]
[WARN ] 2026-02-02 22:43:24,068 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=9]
[WARN ] 2026-02-02 22:43:24,068 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=10]
[WARN ] 2026-02-02 22:43:24,076 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=1]
[WARN ] 2026-02-02 22:43:24,077 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=2]
[WARN ] 2026-02-02 22:43:24,077 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=3]
[WARN ] 2026-02-02 22:43:24,077 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=4]
[WARN ] 2026-02-02 22:43:24,077 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=5]
[WARN ] 2026-02-02 22:43:24,078 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=6]
[WARN ] 2026-02-02 22:43:24,078 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=7]
[WARN ] 2026-02-02 22:43:24,078 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=8]
[WARN ] 2026-02-02 22:43:24,079 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=9]
[WARN ] 2026-02-02 22:43:24,079 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=10]
[WARN ] 2026-02-02 22:43:24,108 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=4]
[WARN ] 2026-02-02 22:43:24,108 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=5]
[WARN ] 2026-02-02 22:43:24,110 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=8]
[WARN ] 2026-02-02 22:43:24,127 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=1]
[WARN ] 2026-02-02 22:43:24,127 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=2]
[WARN ] 2026-02-02 22:43:24,128 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=3]
[WARN ] 2026-02-02 22:43:24,128 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=4]
[WARN ] 2026-02-02 22:43:24,128 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=5]
[WARN ] 2026-02-02 22:43:24,128 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=6]
[WARN ] 2026-02-02 22:43:24,129 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=7]
[WARN ] 2026-02-02 22:43:24,129 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=8]
[WARN ] 2026-02-02 22:43:24,130 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=9]
[WARN ] 2026-02-02 22:43:24,130 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=10]
[WARN ] 2026-02-02 22:43:24,140 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=4]
[WARN ] 2026-02-02 22:43:24,148 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=1]
[WARN ] 2026-02-02 22:43:24,148 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=2]
[WARN ] 2026-02-02 22:43:24,148 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=3]
[WARN ] 2026-02-02 22:43:24,148 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=4]
[WARN ] 2026-02-02 22:43:24,149 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=5]
[WARN ] 2026-02-02 22:43:24,149 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=6]
[WARN ] 2026-02-02 22:43:24,149 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=7]
[WARN ] 2026-02-02 22:43:24,150 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=8]
[WARN ] 2026-02-02 22:43:24,150 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=9]
[WARN ] 2026-02-02 22:43:24,150 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=10]
[WARN ] 2026-02-02 22:43:24,151 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=3]
[WARN ] 2026-02-02 22:43:24,151 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=4]
[WARN ] 2026-02-02 22:43:24,151 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=5]
[WARN ] 2026-02-02 22:43:24,154 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=8]
[WARN ] 2026-02-02 22:43:24,168 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=1]
[WARN ] 2026-02-02 22:43:24,169 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=2]
[WARN ] 2026-02-02 22:43:24,169 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=3]
[WARN ] 2026-02-02 22:43:24,169 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=4]
[WARN ] 2026-02-02 22:43:24,170 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=5]
